Harvest ID,Date,Client,Project,Task,Notes,Hours,Billable?,Billable Rate
2759517454,2025-09-28,Century Driving School,Century Driving Onramp misc,Rails Programming,Cleaning up the wolf creek styling and verifying that the restart job(s) completed,0.51,Yes,110.0
2759518617,2025-09-28,Influxdb,Influxdb,Rails Programming,Rework the pages_controller to mimic the current behavior of middleman's default.html.erb template to allow for additional slug pages to be added moving forward,2.7,Yes,145.0
2759959027,2025-09-29,Century Driving School,Century Driving Onramp misc,Support,Overnight Support; Ready to Serve,0.5,Yes,110.0
2759982128,2025-09-29,Century Driving School,Century Driving Onramp misc,Rails Programming,Fix styling for Wolf Creek. Look at the task to remove the BCs that are orphans in the system,2.46,Yes,110.0
2760581417,2025-09-29,Influxdb,Influxdb,Rails Programming,Clean up the rails8 branch with missing scripts and update .gitignore to clean out comparison reporting.  Pickup pages as designated in the tracking spreadsheet for the pages that are beyond the percent difference allowed.,0.8,Yes,145.0
2760948985,2025-09-29,Influxdb,Influxdb,Admin,Weekly check-in meeting with Olga and Nate,0.56,Yes,145.0
2761196306,2025-09-30,Century Driving School,Century Driving Onramp misc,Support,Overnight Support; Ready to Serve,0.5,Yes,110.0
2761216091,2025-09-30,Century Driving School,Century Driving Onramp misc,Rails Programming,Make sure that rake task of disconnected BCs includes dates,1.77,Yes,110.0
2762371115,2025-10-01,Century Driving School,Century Driving Onramp misc,Admin,Trying to get the 3rd API pod to move out of pending which is wasting resources. Testing the new free sunrise sunset API changes,0.5,Yes,110.0
2762395892,2025-10-01,Bomhof Integrated,Internal,Accounting,Invoicing for InfluxDB and CDG for September 2025,0.48,No,
2762413633,2025-10-01,Century Driving School,Century Driving Onramp misc,Rails Programming,Continue working on the phone system and styling for Wolf Creek. Modifying the sunrise / sunset implementation,1.95,Yes,110.0
2762914142,2025-10-01,Influxdb,Influxdb,Rails Programming,Continue working on my set of Pages to get within the approved percent difference between prod and dev.,0.86,Yes,145.0
2763424893,2025-10-02,Century Driving School,Century Driving Onramp misc,Rails Programming,"Troubleshooting the new sunrise / sunset issue, confused why the 4:30 time slot isn't working for the Wyoming change. Was able to verify on Prod that a change that works in Testing does not work in Prod. Helped resolve a user who lost all permissions due to a browser bug that is defaulting a single password in a password field, clicking save with that is blowing out all the previously saved values.",0.5,Yes,110.0
2763444411,2025-10-02,Century Driving School,Century Driving Onramp misc,Rails Programming,Continue fixing tests on removal of the paid sunrise sunset API,2.66,Yes,110.0
2764165836,2025-10-02,Influxdb,Influxdb,Rails Programming,Continue on the clustered or communication form partials,1.29,Yes,145.0
2764369493,2025-10-03,Century Driving School,Century Driving Onramp misc,Admin,Cleaning up the pending pods problem which seems to be a daily occurrence now.,0.5,Yes,110.0
2764500518,2025-10-03,Century Driving School,Century Driving Onramp misc,Rails Programming,Test the fix for the issues with sunrise sunset due to too many records in the db,0.76,Yes,110.0
2764853974,2025-10-03,Influxdb,Influxdb,Rails Programming,Continue completing pages,1.54,Yes,145.0
2765229640,2025-10-04,Century Driving School,Century Driving Onramp misc,Admin,Cleanup Stuck pods again. Clean up Resque failed jobs,0.5,Yes,110.0
2765258957,2025-10-04,Century Driving School,Century Driving Onramp misc,Rails Programming,Fixing both the service monitor and the issues with building road test block sunrise sunset rules,1.42,Yes,110.0
2765268834,2025-10-04,Influxdb,Influxdb,Rails Programming,Continue working on my page lists with the _event_details.html.erb partial,0.96,Yes,145.0
2765321982,2025-10-05,Century Driving School,Century Driving Onramp misc,Admin,Fix broken pods and clean up failed jobs,0.95,Yes,110.0
2765372461,2025-10-05,Century Driving School,Century Driving Onramp misc,Rails Programming,Continue fixing bugs in the sunrise sunset process,1.15,Yes,110.0
2765378032,2025-10-05,Influxdb,Influxdb,Rails Programming,Continuing with converting pages over from Middleman,0.94,Yes,145.0
2765391873,2025-10-05,Bomhof Integrated,Internal,Accounting,Doing the books,0.42,No,
2765733653,2025-10-06,Century Driving School,Century Driving Onramp misc,Admin,Reset pending pods and clear out failed Resque jobs. Watch Exceptions related to the Sunrise Sunset changes pushed yesterday,0.5,Yes,110.0
2765757345,2025-10-06,Influxdb,Influxdb,Rails Programming,Continue working on the middleman conversion to rails on pages assigned to me.,1.4,Yes,145.0
2766675612,2025-10-06,Influxdb,Influxdb,Admin,"Weekly catchup meeting. Discussed current status of the rails pages conversion, discussed with Olga how to get the new rails system running locally on her machine. Plans for the current week with commenting out any old templates on the shared spreadsheet.",0.48,Yes,145.0
2766878652,2025-10-07,Century Driving School,Century Driving Onramp misc,Admin,"Adjust stuck pods, clear failed jobs, fix monitoring job cluster problems",0.5,Yes,110.0
2766898187,2025-10-07,Century Driving School,Century Driving Onramp misc,Project Management,Going over latest list of asks by staff. Digging back into the phone app. Looking at WolfCreek styling issues for (re)searches by customers,1.03,Yes,110.0
2767807366,2025-10-08,Century Driving School,Century Driving Onramp misc,Support,Overnight Support; Ready to Serve,0.5,Yes,110.0
2768681618,2025-10-09,Century Driving School,Century Driving Onramp misc,Admin,"Cleaned up stuck pods, the restart job was stuck from last night and I definitely noticed time to load issues on grafana. Cleaned up now and in a better state",0.5,Yes,110.0
2768701453,2025-10-09,Century Driving School,Century Driving Onramp misc,Rails Programming,Continue with the Mentor language changes. Continue looking into the prod status watcher to see if it is presenting good and usable information. Wolf creek styling issues on deck as well.,1.13,Yes,110.0
2769571608,2025-10-10,Century Driving School,Century Driving Onramp misc,Admin,Clean up dead and pending pods on the Prod cluster. Clean up resque jobs. Look through current list of exceptions,0.5,Yes,110.0
2769685478,2025-10-10,Century Driving School,Century Driving Onramp misc,Rails Programming,Deploy the first leg of the Mentor languages in Onramp to Production,0.3,Yes,110.0
2770107604,2025-10-10,Influxdb,Influxdb,Rails Programming,Continue migrating pages to the Rails framework from Middleman,0.83,Yes,145.0
2770400947,2025-10-11,Century Driving School,Century Driving Onramp misc,Admin,"Fix pending pods, and job termination that failed per the utility script, clean up resque jobs ",0.5,Yes,110.0
2770450945,2025-10-11,Influxdb,Influxdb,Rails Programming,Continue working through completing pages,1.68,Yes,145.0
2770486859,2025-10-12,Century Driving School,Century Driving Onramp misc,Support,Overnight Support; Ready to Serve,0.5,Yes,110.0
2770904785,2025-10-13,Century Driving School,Century Driving Onramp misc,Admin,Resetting stuck pods and validating Resque Jobs were clean. Helping the nightly job complete to bring the cluster into a cleaner state for the day.,0.5,Yes,110.0
2770931172,2025-10-13,Century Driving School,Century Driving Onramp misc,Rails Programming,Look into Chelsea's ticket requests from last week including a Wolf Creek locations issue,1.36,Yes,110.0
2771841560,2025-10-14,Century Driving School,Century Driving Onramp misc,Admin,"Clean up pods that aren't running correctly, cleaning up resque jobs that failed. Dig into the details of what Chelsea found yesterday",0.5,Yes,110.0
2771864370,2025-10-14,Century Driving School,Century Driving Onramp misc,Rails Programming,Finish up the fixes for multiple promotions showing up on the user side when there are multiple changes on a course,2.16,Yes,110.0
2772793207,2025-10-15,Century Driving School,Century Driving Onramp misc,Admin,"Check failed pods, dig into Chelsea's emails, check on failed jobs. Found a bug in the latest_comment_for code.",0.5,Yes,110.0
2772811727,2025-10-15,Influxdb,Influxdb,Rails Programming,Run the full comparison on the completed list of pages to see if any stragglers are still needing to be fixed.,1.51,Yes,145.0
2772830142,2025-10-15,Century Driving School,Century Driving Onramp misc,Rails Programming,Digging into API issue with latest comment. Changing it to always show 1 comment instead of multiple,1.94,Yes,110.0
2773681225,2025-10-16,Century Driving School,Century Driving Onramp misc,Admin,"Reset bad pods, fix stuck jobs, look at overnight exceptions",0.5,Yes,110.0
2773710824,2025-10-16,Century Driving School,Century Driving Onramp misc,Rails Programming,Continue working to solve the issues around multiple comments on the user side when many are added / edited,0.84,Yes,110.0
2774591451,2025-10-17,Century Driving School,Century Driving Onramp misc,Support,Overnight Support; Ready to Serve,0.5,Yes,110.0
2775224020,2025-10-17,Bomhof Integrated,Internal,Admin,Continue building the customer onboarding app,1.14,No,
2775425285,2025-10-18,Century Driving School,Century Driving Onramp misc,Support,Overnight Support; Ready to Serve,0.5,Yes,110.0
2775508883,2025-10-19,Century Driving School,Century Driving Onramp misc,Support,Overnight Support; Ready to Serve,0.5,Yes,110.0
2775951587,2025-10-20,Century Driving School,Century Driving Onramp misc,Support,Troubleshooting the issue with precision01 password which apparently has changed. centurygroup is working as verified so far but we'll probably need to pipe all payments through that acocunt until we can fix the other issues with precision01,0.5,Yes,110.0
2775974451,2025-10-20,Century Driving School,Century Driving Onramp misc,Rails Programming,Figure out the caching issue that is still plauging the comments on the user side,3.96,Yes,110.0
2776829941,2025-10-20,Influxdb,Influxdb,Rails Programming,Look up the latest report to go over status with Nate,0.72,Yes,145.0
2777035065,2025-10-21,Century Driving School,Century Driving Onramp misc,Admin,Checking if any payments worked since the pods were restarted. Cleared out dead pods. Cleared out failed jobs,0.5,Yes,110.0
2777214159,2025-10-21,Century Driving School,Century Driving Onramp misc,Admin,"Continuing to check if payments are going through. Querying the logs to see if any are working. Validating with Chelsea and Dave that all the gateway accounts are available to login, and talked to support to see what the issue was, verified that the AWS outage was the main driver of this problem",1.83,Yes,110.0
2777955853,2025-10-22,Century Driving School,Century Driving Onramp misc,Admin,"Clean up dead pods, check on jobs and on payments since the restart that happened early this morning",0.5,Yes,110.0
2777984294,2025-10-22,Century Driving School,Century Driving Onramp misc,Admin,Build out post mortem of what happened during the payment outage in line with the AWS outage on Monday Oct 20th 2025,0.65,Yes,110.0
2778828288,2025-10-23,Century Driving School,Century Driving Onramp misc,Admin,"Reset bad pods, clean up dead jobs, verify payments for yesterday",0.5,Yes,110.0
2778851296,2025-10-23,Century Driving School,Century Driving Onramp misc,Rails Programming,"Finish up promotions/comments changes, look into the beginnings of what gateway changes will be needed for token based auth",2.67,Yes,110.0
2779145621,2025-10-23,Influxdb,Influxdb,Rails Programming,Set up the batch-visual-compare to lookup all slugs for a specific controller and allow for export of data of the report,1.66,Yes,145.0
2779715862,2025-10-24,Century Driving School,Century Driving Onramp misc,Admin,"Clean up stuck pods, clean up Resque jobs that failed. Clean up exception emails after checking for any security concerns.",0.5,Yes,110.0
2780244928,2025-10-24,Century Driving School,Century Driving Onramp misc,Rails Programming,Deploy the fixed promotion code changes which resolve the multiple comments on classes and only show 1 comment,0.22,Yes,110.0
2780257925,2025-10-24,Influxdb,Influxdb,Rails Programming,Continue with influxdb visual compare fixes to test for pages that still need work.,1.1,Yes,145.0
